supplier_id,tier,country,country_risk_level,region,production_capacity_units_month,capacity_utilization_pct,gmp_status,fda_approved,cold_chain_capable,avg_lead_time_days,lead_time_volatility_days,historical_delay_frequency_pct,batch_cycle_time_days,batch_failure_rate_pct,financial_health_score,upstream_dependency_known,dependency_pct,is_sole_source,num_approved_alternates,contract_duration_months,geographic_concentration_pct,news_sentiment_score,port_congestion_risk,weather_risk_score,geopolitical_tension_score,active_disruption_signal,cold_chain_route_mismatch,compliance_violation_flag,composite_risk_score,risk_classification
SUP-3963,3,China,0.73,Asia,44281,0.67,False,False,True,81,3.3,0.23,9,0.11,0.26,True,0.69,False,2,18,0.54,-0.9,0.6,0.61,0.79,True,False,False,50.95,high
SUP-3964,2,China,0.86,Asia,116616,0.64,False,False,True,48,15.1,0.65,23,0.23,0.48,False,0.68,False,2,36,0.74,-0.16,0.87,0.45,0.9,False,False,False,76.25,critical
SUP-3965,3,Germany,0.1,Europe,34100,1.0,True,True,False,71,2.6,0.16,6,0.09,0.88,True,0.92,True,0,24,0.68,0.55,0.08,0.27,0.24,False,True,False,30.75,moderate
SUP-3966,1,China,0.75,Asia,328683,0.86,True,True,True,10,9.4,0.52,8,0.22,0.64,True,0.33,False,4,18,0.77,-0.51,0.63,0.47,0.9,True,False,False,50.6,high
SUP-3967,2,Singapore,0.18,Asia,105071,0.57,False,False,True,58,1.3,0.05,29,0.02,0.68,True,0.54,False,5,18,0.15,-0.82,0.33,0.57,0.16,True,False,False,23.55,low
SUP-3968,3,Brazil,0.47,Americas,32718,1.0,False,False,False,33,13.1,0.44,5,0.17,0.23,False,0.37,True,0,36,0.94,0.37,0.16,0.49,0.36,False,True,True,92.65,critical
SUP-3969,1,UAE,0.38,Middle East,405700,0.74,False,False,False,16,4.7,0.31,18,0.07,0.3,True,0.39,False,3,24,0.35,-0.47,0.37,0.27,0.9,False,False,True,51.05,high
SUP-3970,1,Germany,0.14,Europe,356526,0.49,True,True,False,28,0.4,0.03,18,0.01,0.22,True,0.84,True,0,18,0.97,0.59,0.14,0.43,0.09,False,False,False,27.7,moderate
SUP-3971,1,South Korea,0.18,Asia,240632,0.9,False,False,False,22,3.5,0.25,18,0.09,0.48,True,0.63,True,0,6,0.86,-0.18,0.41,0.61,0.29,False,True,False,51.5,high
SUP-3972,1,UAE,0.4,Middle East,102625,0.72,False,False,True,28,2.8,0.12,18,0.04,0.7,True,0.36,False,5,36,0.57,0.64,0.05,0.27,0.73,False,False,True,27.15,moderate
SUP-3973,3,UK,0.19,Europe,52665,1.0,False,False,False,72,2.9,0.16,27,0.05,0.21,False,0.19,True,0,18,0.95,-0.33,0.49,0.67,0.32,True,False,True,76.0,critical
SUP-3974,2,India,0.65,Asia,52316,0.58,True,True,False,48,5.3,0.32,25,0.04,0.79,True,0.16,False,3,36,0.76,-0.78,0.68,0.57,0.63,True,True,False,52.4,high
SUP-3975,2,UK,0.09,Europe,42658,0.73,True,True,True,53,3.4,0.16,15,0.06,0.9,True,0.28,False,2,3,0.85,0.02,0.06,0.28,0.19,False,False,False,10.65,low
SUP-3976,1,Germany,0.15,Europe,222492,0.63,True,True,True,17,2.2,0.1,16,0.05,0.41,True,0.57,False,5,18,0.16,-0.68,0.34,0.18,0.18,True,False,False,25.25,moderate
SUP-3977,1,India,0.63,Asia,407371,1.0,False,False,False,21,3.8,0.37,21,0.09,0.58,True,0.12,True,0,6,0.72,-0.43,0.59,0.43,0.53,False,True,True,77.25,critical
SUP-3978,1,USA,0.1,Americas,358547,0.82,True,True,True,22,0.8,0.05,25,0.02,0.56,False,0.95,False,4,24,0.11,0.66,0.11,0.06,0.23,False,False,False,23.4,low
SUP-3979,1,Egypt,0.61,Africa,429586,0.9,True,True,False,18,5.6,0.48,25,0.1,0.83,False,0.4,False,3,3,0.26,-0.27,0.42,0.15,0.16,False,False,False,51.5,high
SUP-3980,3,Netherlands,0.18,Europe,22380,0.42,False,False,True,58,5.7,0.25,11,0.04,0.32,False,0.11,False,4,12,0.46,-0.69,0.46,0.28,0.21,True,False,False,51.3,high
SUP-3981,2,Italy,0.18,Europe,55053,0.78,False,False,True,29,3.3,0.19,22,0.07,0.65,True,0.5,False,5,36,0.71,0.66,0.37,0.27,0.1,False,False,False,11.4,low
SUP-3982,3,Brazil,0.5,Americas,21475,0.64,False,False,True,59,6.6,0.22,26,0.14,0.59,True,0.34,False,3,18,0.64,0.12,0.16,0.15,0.39,False,False,False,26.15,moderate
SUP-3983,3,China,0.63,Asia,59710,0.56,False,False,False,50,7.4,0.33,15,0.07,0.82,True,0.69,False,5,3,0.53,-0.46,0.39,0.47,0.53,True,False,False,37.15,moderate
SUP-3984,1,India,0.56,Asia,442674,1.0,False,False,False,7,18.2,0.64,19,0.16,0.38,True,0.16,False,5,36,0.73,-0.45,0.68,0.31,0.49,False,True,True,76.3,critical
SUP-3985,2,USA,0.37,Americas,100819,0.83,True,True,False,52,3.8,0.34,15,0.07,0.38,False,0.92,True,0,24,0.77,-0.21,0.53,0.19,0.36,False,True,False,75.9,critical
SUP-3986,2,Italy,0.18,Europe,64050,0.7,False,False,True,38,7.3,0.27,8,0.1,0.98,True,0.7,False,2,12,0.33,-0.71,0.4,0.15,0.11,True,False,False,23.35,low
SUP-3987,2,China,0.73,Asia,92620,0.88,False,False,True,29,4.8,0.51,30,0.09,0.65,True,0.52,False,5,12,0.87,0.33,0.89,0.28,0.71,False,False,True,50.55,high
SUP-3988,1,Canada,0.11,Americas,269384,0.57,False,False,False,14,0.1,0.01,19,0.0,0.9,True,0.75,False,3,36,0.75,0.58,0.05,0.55,0.16,False,False,True,13.95,low
SUP-3989,1,Mexico,0.53,Americas,414064,0.63,True,True,False,28,8.3,0.54,5,0.28,0.34,False,0.26,False,2,18,0.61,0.79,0.29,0.5,0.26,False,False,False,50.8,high
SUP-3990,1,Mexico,0.45,Americas,360423,0.45,False,False,True,10,10.1,0.58,3,0.26,0.62,True,0.51,True,0,24,0.97,-0.25,0.27,0.69,0.29,False,False,False,55.1,high
SUP-3991,3,Japan,0.09,Asia,32056,0.47,False,False,True,57,0.5,0.07,23,0.0,0.2,False,0.76,False,1,18,0.56,0.15,0.5,0.67,0.21,False,False,True,50.85,high
SUP-3992,1,France,0.12,Europe,455315,1.0,False,False,False,23,1.0,0.08,8,0.03,1.0,True,0.85,False,1,18,0.18,0.08,0.34,0.31,0.17,False,True,True,29.8,moderate
SUP-3993,1,France,0.12,Europe,181380,0.65,False,False,True,26,0.8,0.04,18,0.01,0.27,True,0.69,False,5,36,0.71,0.25,0.12,0.08,0.15,False,False,True,25.8,moderate
SUP-3994,1,Singapore,0.15,Asia,310102,0.42,True,True,True,14,2.3,0.08,12,0.04,0.42,True,0.89,False,5,12,0.36,0.42,0.66,0.06,0.28,False,False,False,15.25,low
SUP-3995,1,India,0.58,Asia,168810,0.53,False,False,True,29,9.7,0.46,12,0.14,0.42,False,0.14,False,3,24,0.67,-0.16,0.66,0.69,0.59,False,False,True,75.65,critical
SUP-3996,1,India,0.58,Asia,454812,0.96,True,True,True,28,8.4,0.64,18,0.23,0.23,False,0.89,True,0,36,0.73,0.4,0.49,0.49,0.54,False,False,False,76.75,critical
SUP-3997,2,India,0.51,Asia,98715,0.91,True,True,False,20,3.8,0.23,16,0.12,0.24,True,0.38,False,3,18,0.52,-0.37,0.78,0.59,0.53,True,True,False,51.3,high
SUP-3998,2,Germany,0.11,Europe,98372,0.61,False,False,True,54,0.4,0.03,5,0.01,0.76,True,0.3,False,3,36,0.98,-0.16,0.33,0.19,0.13,False,False,False,11.45,low
SUP-3999,1,USA,0.11,Americas,313573,0.72,True,True,True,8,3.9,0.13,17,0.07,0.28,True,0.39,False,4,3,0.7,-0.69,0.28,0.13,0.16,True,False,False,27.3,moderate
SUP-4000,1,Ireland,0.14,Europe,296889,0.9,False,False,False,26,2.4,0.15,14,0.06,0.86,True,0.22,False,4,36,0.79,-0.24,0.17,0.18,0.21,False,False,False,14.3,low
SUP-4001,1,Brazil,0.65,Americas,206326,0.93,False,False,False,19,7.1,0.38,6,0.11,0.42,False,0.14,False,5,3,0.9,-0.52,0.48,0.59,0.49,False,False,True,75.85,critical
SUP-4002,2,Japan,0.24,Asia,99370,0.72,False,False,True,53,2.9,0.24,19,0.02,0.5,False,0.45,False,1,18,0.33,-0.4,0.88,0.76,0.49,True,False,False,51.2,high
SUP-4003,2,USA,0.06,Americas,114591,0.72,False,False,False,47,2.9,0.19,8,0.07,0.46,True,0.18,False,5,3,0.46,-0.2,0.28,0.11,0.2,False,False,True,31.5,moderate
SUP-4004,2,India,0.46,Asia,117342,1.0,True,True,True,24,6.4,0.28,18,0.04,0.68,False,0.34,False,5,18,0.64,-0.4,0.46,0.36,0.47,False,False,False,51.25,high
SUP-4005,1,USA,0.11,Americas,221093,0.51,False,False,False,20,3.0,0.13,17,0.08,0.37,True,0.48,False,5,24,0.49,0.27,0.33,0.22,0.24,False,False,False,17.0,low
SUP-4006,1,Netherlands,0.16,Europe,123477,0.51,False,False,False,29,1.5,0.14,28,0.04,0.55,False,0.6,False,5,18,0.12,-0.54,0.23,0.13,0.18,True,False,True,51.6,high
SUP-4007,3,Germany,0.14,Europe,21138,0.91,True,True,True,37,0.4,0.03,9,0.01,0.99,True,0.74,False,3,18,0.96,0.03,0.14,0.44,0.2,False,False,False,7.35,low
SUP-4008,1,Japan,0.1,Asia,485815,0.72,False,False,False,30,0.2,0.01,21,0.0,0.78,True,0.81,False,4,24,0.93,-0.15,0.43,0.78,0.31,False,True,True,36.7,moderate
SUP-4009,2,Switzerland,0.11,Europe,85935,0.43,True,True,True,34,0.7,0.03,29,0.01,0.64,True,0.78,False,1,24,0.61,0.51,0.32,0.38,0.23,False,False,False,8.1,low
SUP-4010,2,Germany,0.12,Europe,68932,0.51,True,True,False,37,5.9,0.19,18,0.11,0.56,True,0.93,True,0,36,0.71,0.65,0.16,0.3,0.18,False,False,False,27.45,moderate
SUP-4011,1,USA,0.15,Americas,371825,0.56,False,False,True,21,2.2,0.12,13,0.07,0.9,True,0.52,False,5,36,0.41,-0.18,0.35,0.15,0.14,False,False,False,13.0,low
SUP-4012,2,France,0.11,Europe,119900,0.59,False,False,True,59,0.8,0.06,14,0.02,0.47,True,0.45,False,2,6,0.74,-0.03,0.06,0.06,0.12,False,False,True,25.25,moderate
SUP-4013,2,Germany,0.1,Europe,71547,1.0,True,True,True,58,4.0,0.17,23,0.04,0.28,True,0.22,False,5,18,0.92,0.16,0.19,0.3,0.11,False,False,False,19.6,low
SUP-4014,1,China,0.61,Asia,463432,0.54,False,False,True,30,3.4,0.24,14,0.07,0.48,True,0.52,True,0,6,0.9,0.53,0.37,0.39,0.6,False,False,True,55.0,high
SUP-4015,3,China,0.74,Asia,59141,0.45,True,True,True,62,9.5,0.65,30,0.11,0.71,True,0.15,False,3,24,0.56,-0.52,0.52,0.57,0.88,True,False,False,51.95,high
SUP-4016,2,UAE,0.5,Middle East,53000,0.61,True,True,False,23,5.1,0.30000000000000004,17,0.04,0.52,False,0.62,True,0,6,0.8,0.14,0.41000000000000003,0.52,0.84,False,True,False,76.2,critical
SUP-4017,2,Singapore,0.08,Asia,124763,0.46,True,True,True,21,1.2,0.12,14,0.07,0.42,False,0.39,False,3,3,0.86,0.35,0.8,0.14,0.23,False,False,False,33.65,moderate
SUP-4018,3,USA,0.07,Americas,17858,0.69,True,True,True,86,4.1,0.16,20,0.1,0.22,True,0.2,False,3,3,0.56,0.45,0.22,0.52,0.06,False,False,False,17.85,low
SUP-4019,3,Germany,0.14,Europe,47330,0.69,True,True,False,80,4.6,0.21,14,0.04,0.68,True,0.9,False,2,6,0.25,-0.8,0.26,0.43,0.26,True,False,False,26.85,moderate
SUP-4020,2,France,0.13,Europe,87204,0.69,False,False,True,23,2.0,0.19,4,0.08,0.85,True,0.5,False,5,3,0.85,-0.26,0.13,0.04,0.18,True,False,True,26.0,moderate
SUP-4021,1,Egypt,0.53,Africa,317874,0.52,False,False,False,16,7.8,0.36,5,0.15,0.35,True,0.46,False,1,3,0.93,0.73,0.39,0.39,0.41,False,True,True,52.1,high
SUP-4022,1,China,0.6,Asia,258451,0.46,True,True,True,15,3.0,0.18,11,0.09,0.48,True,0.81,False,4,24,0.52,-0.37,0.36,0.76,0.56,True,False,False,37.0,moderate
SUP-4023,2,Switzerland,0.09,Europe,94773,0.58,True,True,True,19,0.3,0.02,29,0.01,0.63,False,0.84,False,4,3,0.58,-0.44,0.38,0.07,0.18,True,False,False,33.45,moderate
SUP-4024,3,Netherlands,0.29,Europe,37900,0.48,False,False,True,30,2.4,0.22,26,0.06,0.87,True,0.22,True,0,6,0.72,-0.47,0.35,0.55,0.29,False,False,True,51.0,high
SUP-4025,2,Japan,0.12,Asia,145353,0.5,False,False,False,37,2.2,0.15,11,0.03,0.26,True,0.18,False,4,3,0.55,-0.27,0.35,0.25,0.44,False,False,False,25.5,moderate
SUP-4026,3,India,0.57,Asia,23597,0.43,True,True,True,78,7.7,0.52,11,0.15,0.56,False,0.84,False,1,6,0.57,0.42,0.45,0.29,0.22,False,False,False,50.85,high
SUP-4027,2,India,0.44,Asia,103858,0.68,False,False,True,21,6.1,0.53,23,0.26,0.69,True,0.19,False,4,6,0.73,0.43,0.75,0.53,0.45,False,False,False,31.45,moderate
SUP-4028,2,France,0.11,Europe,81681,0.68,True,True,False,18,1.9,0.18,5,0.09,0.76,True,0.71,False,2,36,0.68,0.35,0.13,0.04,0.11,False,False,False,8.25,low
SUP-4029,3,Brazil,0.64,Americas,39978,0.94,False,False,True,74,8.5,0.39,13,0.13,0.2,False,0.11,False,1,24,0.5,-0.22,0.3,0.36,0.65,False,False,True,75.6,critical
SUP-4030,2,China,0.69,Asia,127756,0.63,False,False,True,24,6.4,0.27,15,0.06,0.96,True,0.23,False,5,18,0.5,0.13,0.69,0.36,0.72,False,False,False,30.55,moderate
SUP-4031,2,Brazil,0.5,Americas,110263,0.59,False,False,True,50,6.5,0.4,17,0.11,0.63,True,0.33,False,1,24,0.43,-0.51,0.17,0.74,0.3,True,False,False,37.95,moderate
SUP-4032,1,Switzerland,0.09,Europe,122259,0.87,True,True,True,27,2.7,0.1,26,0.05,0.23,True,0.26,False,5,6,0.31,0.45,0.05,0.56,0.15,False,False,False,16.0,low
SUP-4033,2,South Korea,0.13,Asia,69511,0.79,True,True,True,23,6.8,0.26,14,0.06,0.74,True,0.56,True,0,36,0.24,0.68,0.31,0.11,0.34,False,False,False,27.1,moderate
SUP-4034,1,Mexico,0.76,Americas,257476,0.81,False,False,False,16,15.7,0.7,22,0.2,0.2,True,0.8,False,3,6,0.82,-0.58,0.44,0.76,0.54,False,False,True,75.55,critical
SUP-4035,2,India,0.59,Asia,58289,0.92,False,False,False,38,7.4,0.44,18,0.1,0.2,True,0.67,False,1,18,0.58,-0.46,0.66,0.69,0.58,True,False,False,50.55,high
SUP-4036,3,Japan,0.11,Asia,18770,0.99,False,False,True,64,1.7,0.11,29,0.06,0.26,True,0.17,True,0,36,0.58,-0.01,0.76,0.54,0.28,False,False,True,51.35,high
SUP-4037,1,Italy,0.17,Europe,424501,0.58,True,True,False,9,5.6,0.29,25,0.09,0.5,True,0.27,False,4,24,0.93,0.37,0.23,0.21,0.23,False,False,False,19.15,low
SUP-4038,2,Brazil,0.55,Americas,133298,0.54,False,False,False,49,12.2,0.48,22,0.08,0.52,False,0.71,False,3,36,0.63,-0.48,0.39,0.68,0.5,False,False,True,76.55,critical
SUP-4039,1,Switzerland,0.05,Europe,272754,0.43,True,True,True,18,2.9,0.09,29,0.03,0.24,True,0.13,False,5,3,0.86,-0.18,0.34,0.1,0.2,False,False,False,20.65,low
SUP-4040,1,China,0.63,Asia,195581,0.67,True,True,True,23,13.5,0.58,13,0.25,0.95,True,0.14,False,1,6,0.73,0.68,0.4,0.3,0.88,False,False,False,32.8,moderate
SUP-4041,1,China,0.66,Asia,183904,0.95,False,False,False,30,6.5,0.28,5,0.16,0.45,True,0.23,False,5,36,0.59,-0.43,0.53,0.2,0.7,True,False,True,53.75,high
SUP-4042,3,Canada,0.14,Americas,56388,0.56,False,False,True,37,1.3,0.05,30,0.03,0.72,False,0.6,False,1,36,0.82,0.13,0.33,0.3,0.2,False,False,False,29.5,moderate
SUP-4043,2,Brazil,0.53,Americas,83943,0.67,False,False,True,53,17.1,0.67,20,0.12,0.65,True,0.82,False,1,12,0.53,-0.35,0.47,0.78,0.62,True,False,False,50.65,high
SUP-4044,1,Netherlands,0.08,Europe,136040,0.61,True,True,True,9,2.5,0.15,17,0.05,0.33,False,0.55,False,5,36,0.62,0.27,0.06,0.03,0.21,False,False,False,32.7,moderate
SUP-4045,1,France,0.12,Europe,360516,0.88,False,False,False,13,0.2,0.01,27,0.0,0.8,True,0.79,False,3,18,0.42,-0.27,0.26,0.02,0.14,True,False,True,22.5,low
SUP-4046,1,USA,0.32,Americas,241227,0.71,False,False,False,29,10.3,0.31,12,0.08,0.41,True,0.31,True,0,36,0.53,-0.73,0.26,0.48,0.21,True,True,True,75.65,critical
SUP-4047,2,Brazil,0.5,Americas,90397,0.73,True,True,False,34,8.3,0.44,9,0.18,0.27,True,0.22,False,5,24,0.35,0.75,0.26,0.59,0.3,False,False,False,32.15,moderate
SUP-4048,3,USA,0.25,Americas,46147,0.66,False,False,True,33,3.9,0.33,9,0.03,0.59,False,0.21,True,0,36,0.74,-0.56,0.43,0.31,0.44,False,False,True,76.2,critical
SUP-4049,1,Italy,0.18,Europe,430780,0.75,True,True,True,23,3.8,0.21,28,0.1,0.53,True,0.81,True,0,24,0.61,-0.28,0.32,0.01,0.17,True,False,False,37.05,moderate
SUP-4050,3,China,0.72,Asia,31407,0.87,False,False,True,35,4.8,0.37,8,0.17,0.49,False,0.37,True,0,3,0.82,-0.74,0.42,0.47,0.58,True,False,True,91.6,critical
SUP-4051,3,USA,0.14,Americas,31436,0.72,False,False,True,71,1.9,0.19,23,0.06,0.53,True,0.77,False,1,3,0.74,-0.36,0.28,0.71,0.22,True,False,False,24.25,low
SUP-4052,2,Ireland,0.14,Europe,111382,0.73,False,False,True,16,1.6,0.12,5,0.03,0.28,True,0.46,False,5,3,0.43,-0.52,0.06,0.57,0.13,True,False,True,37.8,moderate
SUP-4053,1,Germany,0.16,Europe,237849,0.66,True,True,True,28,1.2,0.11,6,0.03,0.79,True,0.6,False,3,18,0.82,-0.78,0.07,0.06,0.25,True,False,False,18.85,low
SUP-4054,1,Australia,0.11,Pacific,393013,0.49,False,False,True,25,1.3,0.08,20,0.03,0.82,False,0.75,False,5,12,1.0,0.79,0.39,0.0,0.42,False,False,False,21.3,low
SUP-4055,2,Germany,0.13,Europe,106453,0.75,True,True,True,40,1.8,0.12,22,0.05,0.79,True,0.18,False,5,24,0.41,0.51,0.32,0.63,0.11,False,False,False,9.25,low
SUP-4056,1,Italy,0.22,Europe,105823,0.56,True,True,True,25,5.0,0.25,7,0.11,0.62,True,0.29,False,2,3,0.96,0.38,0.05,0.36,0.1,False,False,False,16.35,low
SUP-4057,2,Germany,0.07,Europe,139512,0.93,True,True,False,47,1.4,0.05,29,0.02,0.63,True,0.46,False,3,24,0.97,0.06,0.1,0.4,0.24,False,False,False,11.75,low
SUP-4058,3,Japan,0.07,Asia,33502,0.86,True,True,True,69,2.4999999999999996,0.13,14,0.03,0.88,False,0.17,False,4,3,0.27,0.43999999999999995,0.44,0.14,0.52,False,False,False,26.15,moderate
SUP-4059,1,Ireland,0.12,Europe,426945,0.91,False,False,True,24,2.1,0.11,17,0.07,0.55,True,0.87,False,2,36,0.66,0.74,0.26,0.35,0.22,False,False,False,9.15,low
SUP-4060,1,USA,0.11,Americas,268033,0.54,True,True,True,23,1.4,0.1,20,0.05,0.86,True,0.49,False,5,6,0.9,0.51,0.25,0.27,0.26,False,False,False,5.8,low
SUP-4061,1,India,0.77,Asia,427600,0.83,True,True,True,9,8.0,0.68,25,0.28,0.3,False,0.69,False,1,24,0.85,-0.47,0.89,0.72,0.45,False,False,False,76.5,critical
SUP-4062,3,India,0.75,Asia,50465,0.56,False,False,False,70,18.3,0.69,6,0.25,0.2,True,0.95,False,2,3,0.77,-0.55,0.74,0.8,0.39,False,False,True,77.1,critical
SUP-4063,3,Singapore,0.14,Asia,23880,0.58,True,True,False,87,0.7,0.06,24,0.01,0.58,True,0.22,False,5,24,0.89,0.7,0.57,0.6,0.29,False,True,False,20.95,low
SUP-4064,3,Mexico,0.55,Americas,24459,0.89,True,True,True,86,6.6,0.4,27,0.14,0.26,False,0.43,False,5,36,0.64,0.36,0.36,0.54,0.38,False,False,False,54.2,high
SUP-4065,2,Italy,0.36,Europe,64207,0.64,True,True,False,56,7.2,0.5,25,0.06,0.2,False,0.24,False,1,12,0.82,-1.0,0.4,0.29,0.32,True,True,False,75.85,critical
SUP-4066,1,South Korea,0.22,Asia,299612,0.41,False,False,True,14,2.1,0.08,18,0.03,0.94,True,0.88,False,2,18,0.76,0.44,0.73,0.58,0.36,False,False,False,11.9,low
SUP-4067,1,USA,0.12,Americas,209505,0.61,False,False,False,20,1.4,0.08,22,0.03,0.28,False,0.95,False,5,12,0.29,-0.69,0.17,0.5,0.09,True,True,False,54.2,high
SUP-4068,1,Ireland,0.1,Europe,159828,0.59,True,True,False,27,4.0,0.18,29,0.1,0.45,True,0.3,False,2,6,0.83,-0.48,0.19,0.09,0.23,True,False,False,23.2,low
SUP-4069,1,India,0.76,Asia,301483,0.7,True,True,False,19,10.5,0.49,3,0.13,0.5,False,0.26,False,2,18,0.8,-0.32,0.85,0.29,0.4,True,True,False,76.65,critical
SUP-4070,1,Italy,0.33,Europe,155286,1.0,False,False,False,15,11.0,0.5,19,0.13,0.78,False,0.71,False,3,24,0.71,0.56,0.1,0.23,0.35,False,True,False,51.2,high
SUP-4071,1,USA,0.07,Americas,470316,0.5,True,True,True,23,1.4,0.15,18,0.05,0.2,True,0.43,False,4,18,0.3,-0.3,0.27,0.76,0.13,False,False,False,25.9,moderate
SUP-4072,2,China,0.66,Asia,114408,0.87,False,False,False,42,8.4,0.31,17,0.14,0.36,True,0.38,False,5,3,0.64,0.19,0.89,0.21,0.67,False,True,False,50.15,high
SUP-4073,3,India,0.55,Asia,59060,0.88,False,False,True,84,4.1,0.38,21,0.19,0.83,False,0.63,False,5,36,0.82,-0.19,0.45,0.79,0.52,False,False,False,51.9,high
SUP-4074,3,Italy,0.18,Europe,33509,0.76,False,False,True,65,3.1,0.19,16,0.08,0.95,True,0.61,False,1,36,0.83,-0.28,0.31,0.5,0.11,True,False,True,29.1,moderate
SUP-4075,2,Germany,0.08,Europe,68369,0.85,False,False,False,56,1.8,0.11,24,0.03,0.75,False,0.64,False,5,36,0.55,0.77,0.37,0.37,0.21,False,False,True,35.5,moderate
SUP-4076,3,Ireland,0.1,Europe,58060,0.88,True,True,False,82,0.9,0.05,9,0.01,0.49,True,0.49,True,0,6,0.23,0.22,0.07,0.37,0.13,False,True,False,36.75,moderate
SUP-4077,1,USA,0.09,Americas,360689,0.86,True,True,True,25,1.2,0.04,4,0.02,0.62,True,0.1,False,2,12,0.15,-0.65,0.06,0.71,0.12,True,False,False,19.85,low
SUP-4078,1,Singapore,0.08,Asia,377355,0.66,True,True,True,28,3.7,0.15,19,0.08,0.61,True,0.73,True,0,36,0.42,0.11,0.41,0.05,0.41,False,False,False,30.55,moderate
SUP-4079,3,Japan,0.12,Asia,51716,0.66,False,False,True,79,0.6,0.05,14,0.02,0.21,True,0.36,False,1,3,0.35,-0.27,0.34,0.78,0.37,False,False,True,37.7,moderate
SUP-4080,2,Singapore,0.16,Asia,50529,0.72,False,False,False,17,2.8,0.11,7,0.04,0.63,True,0.99,True,0,3,0.1,0.65,0.55,0.07,0.42,False,False,False,26.05,moderate
SUP-4081,3,USA,0.13,Americas,58085,0.78,True,True,False,49,3.3,0.14,27,0.08,0.65,True,0.68,False,2,36,0.25,0.44,0.27,0.63,0.07,False,False,False,12.75,low
SUP-4082,3,Singapore,0.1,Asia,41414,0.6,True,True,False,77,4.7,0.2,4,0.08,0.71,True,0.15,False,3,18,0.42,-0.1,0.57,0.78,0.31,False,False,False,22.0,low
SUP-4083,2,USA,0.05,Americas,95790,0.67,True,True,True,29,3.4,0.13,18,0.07,0.4,True,0.39,False,1,6,0.62,-0.32,0.24,0.17,0.19,True,False,False,20.5,low
SUP-4084,1,China,0.63,Asia,269099,0.41,False,False,True,25,9.4,0.34,17,0.15,0.66,True,0.36,False,3,12,0.9,-0.1,0.48,0.67,0.83,False,False,True,52.1,high
SUP-4085,3,Switzerland,0.09,Europe,15633,0.72,True,True,True,45,1.2,0.1,23,0.05,0.61,True,0.11,False,1,6,0.22,0.09,0.19,0.21,0.17,False,False,False,12.2,low
SUP-4086,3,China,0.63,Asia,39781,0.54,True,True,True,88,4.4,0.21,25,0.11,0.98,True,0.79,False,3,24,0.68,0.06,0.65,0.68,0.59,False,False,False,28.3,moderate
SUP-4087,2,Germany,0.13,Europe,48056,0.72,True,True,False,19,2.7,0.1,28,0.04,0.96,False,0.35,False,4,3,0.62,0.79,0.17,0.29,0.16,False,False,False,19.75,low
SUP-4088,2,Brazil,0.47,Americas,58295,0.95,True,True,True,39,8.2,0.3,5,0.12,0.36,True,0.38,False,5,6,0.28,-0.43,0.16,0.3,0.2,True,False,False,36.7,moderate
SUP-4089,2,USA,0.12,Americas,93148,0.84,True,True,True,26,0.2,0.02,27,0.01,0.75,True,0.98,False,1,24,0.81,0.24,0.11,0.25,0.16,False,False,False,6.85,low
SUP-4090,2,India,0.47,Asia,127062,0.8,False,False,True,28,4.9,0.38,17,0.1,0.91,False,0.59,False,3,36,0.86,0.56,0.57,0.15,0.3,False,False,True,50.3,high
SUP-4091,3,Brazil,0.51,Americas,36608,0.42,False,False,False,84,6.5,0.26,16,0.1,0.39,False,0.5,True,0,6,0.47,-0.09,0.36,0.57,0.41,False,False,True,80.4,critical
SUP-4092,2,UK,0.08,Europe,87338,0.42,True,True,False,56,1.9,0.14,27,0.04,0.31,False,0.16,False,4,6,0.92,0.72,0.06,0.01,0.21,False,False,False,27.9,moderate
SUP-4093,1,France,0.22,Europe,320603,0.77,False,False,True,20,1.4,0.1,15,0.01,0.54,True,0.56,True,0,36,0.63,-0.67,0.37,0.15,0.08,True,False,True,50.7,high
SUP-4094,1,USA,0.15,Americas,444720,0.88,True,True,True,16,0.5,0.03,29,0.02,0.95,True,0.15,True,0,18,0.71,0.4,0.15,0.66,0.13,False,False,False,20.3,low
SUP-4095,2,India,0.51,Asia,102926,0.85,True,True,False,33,4.0,0.24,9,0.06,0.88,False,0.84,True,0,12,0.81,0.61,0.56,0.5,0.16,False,False,False,51.8,high
SUP-4096,2,Ireland,0.05,Europe,41762,0.78,True,True,False,43,0.1,0.01,3,0.0,0.85,True,0.88,False,3,18,0.28,-0.23,0.35,0.37,0.05,False,True,False,19.65,low
SUP-4097,1,UK,0.11,Europe,272413,0.4,True,True,True,7,2.3,0.11,28,0.03,0.77,True,0.34,True,0,3,0.1,0.17,0.32,0.33,0.07,False,False,False,25.9,moderate
SUP-4098,3,UK,0.25,Europe,52419,0.72,False,False,True,85,2.9,0.17,18,0.02,0.32,True,0.4,True,0,24,0.79,0.08,0.19,0.43,0.43,False,False,True,51.5,high
SUP-4099,2,UK,0.08,Europe,85497,0.8,True,True,False,29,3.4,0.12,18,0.05,0.94,False,0.7,False,5,36,0.25,0.58,0.25,0.03,0.17,False,False,False,21.05,low
SUP-4100,3,Ireland,0.21,Europe,22450,0.74,True,True,False,63,2.6,0.26,13,0.03,0.27,False,0.65,False,2,12,0.64,0.28,0.3,0.48,0.14,False,True,False,51.45,high
